JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs,Usages
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Configuration,2,0,0,1,0.5025674104690552,Projects/hadoop-common-3.3.6/Configuration/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Configuration,3,1,1,0.5,0.6032700538635254,Projects/hadoop-common-3.3.6/Configuration/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Configuration,4,0,0,1,0.626360297203064,Projects/hadoop-common-3.3.6/Configuration/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Configuration,5,1,0,0.0,0.5116152167320251,Projects/hadoop-common-3.3.6/Configuration/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Path,1,0,4,1.0,0.6012599468231201,Projects/hadoop-common-3.3.6/Configuration/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Path,2,3,0,0.0,0.6166273951530457,Projects/hadoop-common-3.3.6/Path/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Path,3,0,0,1,0.42466843128204346,Projects/hadoop-common-3.3.6/Path/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Path,4,3,1,0.25,0.5203080177307129,Projects/hadoop-common-3.3.6/Path/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,Path,5,5,0,0.0,0.6074615120887756,Projects/hadoop-common-3.3.6/Path/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,WritableComparator,1,0,0,1,0.6261377334594727,Projects/hadoop-common-3.3.6/Path/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,WritableComparator,2,2,4,0.6666666666666666,0.751167893409729,Projects/hadoop-common-3.3.6/WritableComparator/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,WritableComparator,3,3,0,0.0,0.5955911874771118,Projects/hadoop-common-3.3.6/WritableComparator/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,WritableComparator,4,2,0,0.0,0.5699621438980103,Projects/hadoop-common-3.3.6/WritableComparator/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,188
hadoop-common-3.3.6.jar,3,7,0.7,0.5957039594650269,Partially Present. Need manual review.,WritableComparator,5,3,1,0.25,0.48967719078063965,Projects/hadoop-common-3.3.6/WritableComparator/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,188
freemarker-2.3.32.jar,0,0,1.0,0.591314435005188,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,264
slf4j-api-1.7.36.jar,0,0,1.0,0.6617896556854248,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10882
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNG,1,2,0,0.0,0.6489257216453552,Projects/testng-7.9.0/TestNG/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNG,2,2,0,0.0,0.4641436040401459,Projects/testng-7.9.0/TestNG/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNG,3,4,0,0.0,0.5632942318916321,Projects/testng-7.9.0/TestNG/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNG,4,3,0,0.0,0.5062893033027649,Projects/testng-7.9.0/TestNG/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNG,5,1,0,0.0,0.47952133417129517,Projects/testng-7.9.0/TestNG/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestListenerAdapter,1,4,0,0.0,0.5291931629180908,Projects/testng-7.9.0/TestListenerAdapter/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestListenerAdapter,2,4,0,0.0,0.62664794921875,Projects/testng-7.9.0/TestListenerAdapter/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestListenerAdapter,3,6,0,0.0,0.7145466804504395,Projects/testng-7.9.0/TestListenerAdapter/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestListenerAdapter,4,4,0,0.0,0.4751901626586914,Projects/testng-7.9.0/TestListenerAdapter/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestListenerAdapter,5,2,0,0.0,0.5564775466918945,Projects/testng-7.9.0/TestListenerAdapter/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNGMethod,1,0,2,1.0,0.5069494843482971,Projects/testng-7.9.0/TestListenerAdapter/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNGMethod,2,4,0,0.0,0.5389625430107117,Projects/testng-7.9.0/TestNGMethod/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNGMethod,3,9,3,0.25,0.6907951235771179,Projects/testng-7.9.0/TestNGMethod/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNGMethod,4,0,2,1.0,0.4840320646762848,Projects/testng-7.9.0/TestNGMethod/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestNGMethod,5,5,0,0.0,0.5836581587791443,Projects/testng-7.9.0/TestNGMethod/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestRunner,1,3,0,0.0,0.583936333656311,Projects/testng-7.9.0/TestRunner/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestRunner,2,1,0,0.0,0.4945012629032135,Projects/testng-7.9.0/TestRunner/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestRunner,3,0,0,1,0.4743106961250305,Projects/testng-7.9.0/TestRunner/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestRunner,4,2,0,0.0,0.4408966898918152,Projects/testng-7.9.0/TestRunner/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestRunner,5,1,0,0.0,0.6202134490013123,Projects/testng-7.9.0/TestRunner/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestResult,1,2,0,0.0,0.5106481313705444,Projects/testng-7.9.0/TestResult/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestResult,2,0,1,1.0,0.3602539896965027,Projects/testng-7.9.0/TestResult/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestResult,3,1,1,0.5,0.5549618005752563,Projects/testng-7.9.0/TestResult/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestResult,4,4,0,0.0,0.5911617279052734,Projects/testng-7.9.0/TestResult/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
testng-7.9.0.jar,5,11,0.6875,0.7981248497962952,Partially Present. Need manual review.,TestResult,5,1,0,0.0,0.5371164679527283,Projects/testng-7.9.0/TestResult/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,225
spring-context-6.1.3.jar,0,28,1.0,0.8697537779808044,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,548
jakarta.servlet-api-6.0.0.jar,0,0,1.0,0.5906979441642761,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1976
guice-7.0.0.jar,0,16,1.0,0.773703932762146,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,232
retrofit-2.9.0.jar,0,29,1.0,0.9159845113754272,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1810
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgConnection,1,1,2,0.6666666666666666,0.5909069180488586,Projects/postgresql-42.7.1/PgConnection/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgConnection,2,0,4,1.0,0.6851330399513245,Projects/postgresql-42.7.1/PgConnection/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgConnection,3,1,2,0.6666666666666666,0.5534681081771851,Projects/postgresql-42.7.1/PgConnection/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgConnection,4,0,3,1.0,0.5040215253829956,Projects/postgresql-42.7.1/PgConnection/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgConnection,5,0,6,1.0,0.6101323962211609,Projects/postgresql-42.7.1/PgConnection/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgArray,1,2,4,0.6666666666666666,0.7161915898323059,Projects/postgresql-42.7.1/PgArray/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgArray,2,1,4,0.8,0.7356573939323425,Projects/postgresql-42.7.1/PgArray/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgArray,3,3,0,0.0,0.6218563914299011,Projects/postgresql-42.7.1/PgArray/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgArray,4,4,3,0.42857142857142855,0.5468512177467346,Projects/postgresql-42.7.1/PgArray/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,253
postgresql-42.7.1.jar,2,37,0.9487179487179488,0.7787392139434814,Partially Present. Need manual review.,PgArray,5,5,6,0.5454545454545454,0.7100017666816711,Projects/postgresql-42.7.1/PgArray/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,253
junit-3.7.jar,0,0,1.0,0.862017810344696,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41
asm-9.3.jar,0,50,1.0,0.8108047842979431,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,329
spring-core-5.3.18.jar,0,44,1.0,0.8969386219978333,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,875
kotlin-android-extensions-runtime-1.6.21.jar,0,12,1.0,0.8639355897903442,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88
asm-9.6.jar,0,50,1.0,0.728558361530304,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,300
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationTarget,1,4,0,0.0,0.7024990916252136,Projects/jakarta.validation-api-3.0.2/ValidationTarget/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationTarget,2,0,0,1,0.617652177810669,Projects/jakarta.validation-api-3.0.2/ValidationTarget/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationTarget,3,1,5,0.8333333333333334,0.6385366916656494,Projects/jakarta.validation-api-3.0.2/ValidationTarget/sample_1/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationTarget,4,0,2,1.0,0.5471138954162598,Projects/jakarta.validation-api-3.0.2/ValidationTarget/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationTarget,5,5,0,0.0,0.5489924550056458,Projects/jakarta.validation-api-3.0.2/ValidationTarget/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationException,1,0,2,1.0,0.6857955455780029,Projects/jakarta.validation-api-3.0.2/ValidationTarget/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationException,2,4,1,0.2,0.667380154132843,Projects/jakarta.validation-api-3.0.2/ValidationException/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationException,3,0,2,1.0,0.5511942505836487,Projects/jakarta.validation-api-3.0.2/ValidationException/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationException,4,0,0,1,0.6565155982971191,Projects/jakarta.validation-api-3.0.2/ValidationException/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1263
jakarta.validation-api-3.0.2.jar,2,23,0.92,0.7721765637397766,Partially Present. Need manual review.,ValidationException,5,0,0,1,0.6237812042236328,Projects/jakarta.validation-api-3.0.2/ValidationException/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1263
logback-core-1.4.14.jar,0,0,1.0,0.7244148254394531,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,237
scalajs-library_2.13-1.10.1.jar,0,50,1.0,0.8816824555397034,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,638
slf4j-api-2.0.3.jar,0,0,1.0,0.5677733421325684,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1254
jackson-annotations-2.16.1.jar,0,18,1.0,0.908941388130188,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1139
log4j-api-2.22.1.jar,0,0,1.0,0.5708598494529724,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,341
dom4j-2.1.4.jar,0,12,1.0,0.8082501888275146,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,177
mockito-all-1.10.19.jar,0,0,1.0,0.5842297673225403,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6127
jetty-server-12.0.6.jar,0,0,1.0,0.5728667974472046,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61
mysql-connector-j-8.0.31.jar,0,10,1.0,0.8676900863647461,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106
maven-artifact-3.8.6.jar,0,0,1.0,0.5942803621292114,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,145
jetty-servlet-11.0.8.jar,0,0,1.0,0.5595155358314514,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleEvent,1,0,1,1.0,0.5784043073654175,N/A,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleEvent,2,0,1,1.0,0.47624343633651733,N/A,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleEvent,3,3,0,0.0,0.7001467943191528,Projects/org.osgi.core-6.0.0/BundleEvent/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleEvent,4,0,0,1,0.4889037609100342,Projects/org.osgi.core-6.0.0/BundleEvent/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleEvent,5,3,0,0.0,0.5486201047897339,Projects/org.osgi.core-6.0.0/BundleEvent/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleException,1,1,0,0.0,0.44863131642341614,Projects/org.osgi.core-6.0.0/BundleException/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleException,2,4,0,0.0,0.5910022854804993,Projects/org.osgi.core-6.0.0/BundleException/sample_1/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleException,3,0,3,1.0,0.5652541518211365,Projects/org.osgi.core-6.0.0/BundleException/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleException,4,1,0,0.0,0.6349740624427795,Projects/org.osgi.core-6.0.0/BundleException/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,BundleException,5,0,3,1.0,0.4521246552467346,Projects/org.osgi.core-6.0.0/BundleException/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,FrameworkEvent,1,2,0,0.0,0.5020722150802612,Projects/org.osgi.core-6.0.0/FrameworkEvent/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,FrameworkEvent,2,0,1,1.0,0.6148680448532104,Projects/org.osgi.core-6.0.0/FrameworkEvent/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,FrameworkEvent,3,0,1,1.0,0.5109209418296814,Projects/org.osgi.core-6.0.0/FrameworkEvent/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,FrameworkEvent,4,1,4,0.8,0.5572195649147034,Projects/org.osgi.core-6.0.0/FrameworkEvent/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,FrameworkEvent,5,0,1,1.0,0.39985111355781555,Projects/org.osgi.core-6.0.0/FrameworkEvent/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,ServiceEvent,1,0,0,1,0.522388219833374,Projects/org.osgi.core-6.0.0/FrameworkEvent/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,ServiceEvent,2,3,0,0.0,0.49400055408477783,Projects/org.osgi.core-6.0.0/ServiceEvent/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,ServiceEvent,3,4,0,0.0,0.5624352693557739,Projects/org.osgi.core-6.0.0/ServiceEvent/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,ServiceEvent,4,0,0,1,0.26003125309944153,Projects/org.osgi.core-6.0.0/ServiceEvent/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,1953
org.osgi.core-6.0.0.jar,4,16,0.8,0.7785008549690247,Partially Present. Need manual review.,ServiceEvent,5,3,0,0.0,0.4340016543865204,Projects/org.osgi.core-6.0.0/ServiceEvent/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,1953
annotations-24.1.0.jar,0,0,1.0,0.5563557744026184,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,483
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,JdbcTemplate,1,3,0,0.0,0.7080577611923218,Projects/spring-jdbc-6.1.3/JdbcTemplate/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,JdbcTemplate,2,5,0,0.0,0.4712812602519989,Projects/spring-jdbc-6.1.3/JdbcTemplate/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,JdbcTemplate,3,0,0,1,0.6862636804580688,Projects/spring-jdbc-6.1.3/JdbcTemplate/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,JdbcTemplate,4,2,0,0.0,0.6157082319259644,Projects/spring-jdbc-6.1.3/JdbcTemplate/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,JdbcTemplate,5,2,0,0.0,0.5443301200866699,Projects/spring-jdbc-6.1.3/JdbcTemplate/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,NamedParameterJdbcTemplate,1,4,0,0.0,0.4974278509616852,Projects/spring-jdbc-6.1.3/NamedParameterJdbcTemplate/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,NamedParameterJdbcTemplate,2,2,0,0.0,0.7891318202018738,Projects/spring-jdbc-6.1.3/NamedParameterJdbcTemplate/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,NamedParameterJdbcTemplate,3,3,0,0.0,0.689246416091919,Projects/spring-jdbc-6.1.3/NamedParameterJdbcTemplate/sample_2/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,420
spring-jdbc-6.1.3.jar,5,6,0.5454545454545454,0.8521590232849121,Partially Present. Need manual review.,NamedParameterJdbcTemplate,4,5,0,0.0,0.6542701125144958,Projects/spring-jdbc-6.1.3/NamedParameterJdbcTemplate/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,420
