JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs
jakarta.xml.bind-api-4.0.1.jar,2,13,0.8666666666666667,0.7292225360870361,Partially Present. Need manual review.,PropertyException,4,1,1,0.5,0.5127882957458496,Projects/jakarta.xml.bind-api-4.0.1/PropertyException/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jakarta.xml.bind-api-4.0.1.jar,2,13,0.8666666666666667,0.7292225360870361,Partially Present. Need manual review.,PropertyException,5,2,0,0.0,0.4885014295578003,Projects/jakarta.xml.bind-api-4.0.1/PropertyException/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,WordUtils,1,0,0,1,0.2981207072734833,N/A,failure,Model could not predict any correct FQNs.,True
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,WordUtils,2,0,1,1.0,0.6007606983184814,N/A,failure,Model could not predict any correct FQNs.,True
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,WordUtils,3,0,0,1,0.48730412125587463,N/A,failure,Model could not predict any correct FQNs.,True
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,WordUtils,4,0,1,1.0,0.5836638808250427,N/A,failure,Model could not predict any correct FQNs.,True
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,WordUtils,5,0,4,1.0,0.4909780025482178,N/A,failure,Model could not predict any correct FQNs.,True
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,RandomStringGenerator,1,1,1,0.5,0.5586028099060059,Projects/commons-text-1.11.0/RandomStringGenerator/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,RandomStringGenerator,2,1,0,0.0,0.4792614281177521,Projects/commons-text-1.11.0/RandomStringGenerator/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,RandomStringGenerator,3,1,1,0.5,0.6741053462028503,Projects/commons-text-1.11.0/RandomStringGenerator/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,RandomStringGenerator,4,0,1,1.0,0.5142802596092224,Projects/commons-text-1.11.0/RandomStringGenerator/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-text-1.11.0.jar,2,6,0.75,0.7866366505622864,Partially Present. Need manual review.,RandomStringGenerator,5,1,1,0.5,0.6726976037025452,Projects/commons-text-1.11.0/RandomStringGenerator/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
assertj-core-3.25.3.jar,0,6,1.0,0.8403749465942383,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
maven-plugin-annotations-3.6.4.jar,0,6,1.0,0.8304669857025146,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUpload,1,6,4,0.4,0.6663961410522461,Projects/commons-fileupload-1.5/FileUpload/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUpload,2,4,3,0.42857142857142855,0.7520080208778381,Projects/commons-fileupload-1.5/FileUpload/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUpload,3,4,2,0.3333333333333333,0.5761231780052185,Projects/commons-fileupload-1.5/FileUpload/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUpload,4,3,1,0.25,0.47552579641342163,Projects/commons-fileupload-1.5/FileUpload/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUpload,5,4,3,0.42857142857142855,0.6100279688835144,Projects/commons-fileupload-1.5/FileUpload/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItem,1,0,6,1.0,0.5665081143379211,Projects/commons-fileupload-1.5/FileUpload/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItem,2,2,0,0.0,0.4864999055862427,Projects/commons-fileupload-1.5/DiskFileItem/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItem,3,4,2,0.3333333333333333,0.6589893102645874,Projects/commons-fileupload-1.5/DiskFileItem/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItem,4,1,4,0.8,0.5908741354942322,Projects/commons-fileupload-1.5/DiskFileItem/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItem,5,1,3,0.75,0.6003002524375916,Projects/commons-fileupload-1.5/DiskFileItem/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItemFactory,1,3,3,0.5,0.49757149815559387,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItemFactory,2,3,2,0.4,0.5172086954116821,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItemFactory,3,4,1,0.2,0.5715058445930481,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItemFactory,4,0,0,1,0.19930854439735413,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,DiskFileItemFactory,5,4,5,0.5555555555555556,0.7285566329956055,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUploadException,1,4,4,0.5,0.6008937358856201,Projects/commons-fileupload-1.5/FileUploadException/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUploadException,2,0,3,1.0,0.7089201807975769,Projects/commons-fileupload-1.5/FileUploadException/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUploadException,3,1,1,0.5,0.49253398180007935,Projects/commons-fileupload-1.5/FileUploadException/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUploadException,4,1,0,0.0,0.6405791640281677,Projects/commons-fileupload-1.5/FileUploadException/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
commons-fileupload-1.5.jar,4,5,0.5555555555555556,0.7215123772621155,Partially Present. Need manual review.,FileUploadException,5,9,3,0.25,0.7021173238754272,Projects/commons-fileupload-1.5/FileUploadException/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtilsBean,1,2,1,0.3333333333333333,0.6512208580970764,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtilsBean,2,2,0,0.0,0.561175525188446,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtilsBean,3,0,0,1,0.5629794597625732,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtilsBean,4,0,1,1.0,0.508165180683136,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtilsBean,5,1,1,0.5,0.7549454569816589,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtils,1,0,1,1.0,0.606059193611145,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtils,2,0,2,1.0,0.7006399035453796,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtils,3,0,1,1.0,0.5511106848716736,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtils,4,0,2,1.0,0.7470561861991882,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
commons-beanutils-1.9.4.jar,2,48,0.96,0.8372937440872192,Partially Present. Need manual review.,BeanUtils,5,0,2,1.0,0.5579668283462524,Projects/commons-beanutils-1.9.4/BeanUtilsBean/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
okhttp-4.12.0.jar,1,23,0.9583333333333334,0.7915893197059631,Partially Present. Need manual review.,OkHttpClient,1,3,1,0.25,0.5818886160850525,Projects/okhttp-4.12.0/OkHttpClient/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
okhttp-4.12.0.jar,1,23,0.9583333333333334,0.7915893197059631,Partially Present. Need manual review.,OkHttpClient,2,3,0,0.0,0.5401049852371216,Projects/okhttp-4.12.0/OkHttpClient/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
okhttp-4.12.0.jar,1,23,0.9583333333333334,0.7915893197059631,Partially Present. Need manual review.,OkHttpClient,3,4,0,0.0,0.5888641476631165,Projects/okhttp-4.12.0/OkHttpClient/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
okhttp-4.12.0.jar,1,23,0.9583333333333334,0.7915893197059631,Partially Present. Need manual review.,OkHttpClient,4,0,0,1,0.7095373272895813,Projects/okhttp-4.12.0/OkHttpClient/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
okhttp-4.12.0.jar,1,23,0.9583333333333334,0.7915893197059631,Partially Present. Need manual review.,OkHttpClient,5,4,0,0.0,0.5430368781089783,Projects/okhttp-4.12.0/OkHttpClient/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
caffeine-3.1.1.jar,0,5,1.0,0.6640563011169434,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cats-core_3-2.9.0.jar,0,3,1.0,0.6230425238609314,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swagger-annotations-2.2.20.jar,0,7,1.0,0.7689192295074463,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
appcompat-1.4.1.jar,0,0,1,0.6066944003105164,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
poi-5.2.5.jar,0,20,1.0,0.7343707084655762,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
commons-logging-1.3.0.jar,1,4,0.8,0.7785760164260864,Partially Present. Need manual review.,LogConfigurationException,1,0,0,1,0.5200377702713013,N/A,failure,Model could not predict any correct FQNs.,True
commons-logging-1.3.0.jar,1,4,0.8,0.7785760164260864,Partially Present. Need manual review.,LogConfigurationException,2,1,0,0.0,0.583071231842041,Projects/commons-logging-1.3.0/LogConfigurationException/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
commons-logging-1.3.0.jar,1,4,0.8,0.7785760164260864,Partially Present. Need manual review.,LogConfigurationException,3,3,0,0.0,0.4860254228115082,Projects/commons-logging-1.3.0/LogConfigurationException/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
commons-logging-1.3.0.jar,1,4,0.8,0.7785760164260864,Partially Present. Need manual review.,LogConfigurationException,4,3,0,0.0,0.46310245990753174,Projects/commons-logging-1.3.0/LogConfigurationException/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
commons-logging-1.3.0.jar,1,4,0.8,0.7785760164260864,Partially Present. Need manual review.,LogConfigurationException,5,2,0,0.0,0.5518416166305542,Projects/commons-logging-1.3.0/LogConfigurationException/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
clojurescript-1.11.132.jar,0,12,1.0,0.6380945444107056,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
httpclient5-5.1.3.jar,0,21,1.0,0.7989774942398071,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
slf4j-simple-2.0.12.jar,0,4,1.0,0.7588993310928345,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
httpclient-4.5.14.jar,1,14,0.9333333333333333,0.6782658100128174,Partially Present. Need manual review.,HttpResponseException,1,8,2,0.2,0.7378436326980591,Projects/httpclient-4.5.14/HttpResponseException/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpclient-4.5.14.jar,1,14,0.9333333333333333,0.6782658100128174,Partially Present. Need manual review.,HttpResponseException,2,5,3,0.375,0.6663715839385986,Projects/httpclient-4.5.14/HttpResponseException/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpclient-4.5.14.jar,1,14,0.9333333333333333,0.6782658100128174,Partially Present. Need manual review.,HttpResponseException,3,5,0,0.0,0.5403369665145874,Projects/httpclient-4.5.14/HttpResponseException/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpclient-4.5.14.jar,1,14,0.9333333333333333,0.6782658100128174,Partially Present. Need manual review.,HttpResponseException,4,4,0,0.0,0.5400844216346741,Projects/httpclient-4.5.14/HttpResponseException/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
